Day,Hour,Radiation,Temp,Dir,Spd
110,15,0.582132565,0.76109215,130,0.137254902
110,16,0.397694524,0.716723549,130,0.215686275
110,17,0.21037464,0.662116041,120,0.294117647
110,18,0.043227666,0.614334471,110,0.284313725
110,19,0,0.597269625,110,0.264705882
110,20,0,0.597269625,110,0.156862745
111,6,0,0.518771331,70,0.107843137
111,7,0.014409222,0.52559727,40,0.107843137
111,8,0.161383285,0.559726962,40,0.156862745
111,9,0.342939481,0.614334471,110,0.205882353
111,10,0.507204611,0.66552901,110,0.215686275
111,11,0.694524496,0.720136519,120,0.196078431
111,12,0.780979827,0.733788396,110,0.245098039
111,13,0.806916427,0.747440273,120,0.343137255
111,14,0.74351585,0.730375427,120,0.323529412
111,15,0.616714697,0.720136519,120,0.343137255
111,16,0.429394813,0.675767918,,
111,17,0.213256484,0.627986348,110,0.333333333
111,18,0.040345821,0.593856655,120,0.352941176
111,19,0,0.590443686,120,0.294117647
111,20,0,0.590443686,120,0.264705882
112,6,0,0.515358362,90,0.274509804
112,7,0.017291066,0.52559727,90,0.245098039
112,8,0.16426513,0.563139932,80,0.254901961
112,9,0.383285303,0.614334471,80,0.303921569
112,10,0.596541787,0.675767918,,
112,11,0.74351585,0.703071672,120,0.431372549
112,12,0.832853026,0.696245734,110,0.411764706
112,13,0.844380403,0.76109215,120,0.343137255
112,14,0.780979827,0.733788396,120,0.441176471
112,15,0.645533141,0.720136519,120,0.382352941
112,16,0.449567723,0.682593857,120,0.352941176
112,17,0.224783862,0.648464164,120,0.294117647
112,18,0.043227666,0.604095563,110,0.352941176
112,19,0,0.597269625,110,0.31372549
112,20,0,0.593856655,120,0.303921569
113,6,0,0.515358362,70,0.225490196
113,7,0.017291066,0.515358362,70,0.205882353
113,8,0.155619597,0.556313993,110,0.166666667
113,9,0.363112392,0.614334471,110,0.12745098
113,10,0.567723343,0.720136519,120,0.225490196
113,11,0.711815562,0.750853242,120,0.284313725
113,12,0.786743516,0.757679181,130,0.323529412
113,13,0.81556196,0.754266212,120,0.382352941
113,14,0.760806916,0.737201365,120,0.352941176
113,15,0.625360231,0.723549488,120,0.382352941
113,16,0.432276657,0.679180887,110,0.333333333
113,17,0.219020173,0.638225256,120,0.333333333
113,18,0.040345821,0.593856655,120,0.392156863
113,19,0,0.580204778,100,0.323529412
113,20,0,0.57337884,100,0.245098039
114,6,0,0.549488055,110,0.245098039
114,7,0.014409222,0.549488055,90,0.31372549
114,8,0.146974063,0.580204778,100,0.284313725
114,9,0.374639769,0.638225256,80,0.274509804
114,10,0.570605187,0.682593857,90,0.264705882
114,11,0.688760807,0.726962457,120,0.274509804
114,12,0.132564841,0.754266212,120,0.401960784
114,13,0.81556196,0.784982935,120,0.362745098
114,14,0.740634006,0.767918089,140,0.343137255
114,15,0.599423631,0.737201365,130,0.343137255
114,16,0.400576369,0.706484642,120,0.333333333
114,17,0.195965418,0.662116041,130,0.294117647
114,18,0.037463977,0.610921502,110,0.352941176
114,19,0,0.593856655,120,0.294117647
114,20,0,0.587030717,120,0.284313725
115,6,0,0.5221843,30,0.176470588
115,7,0.011527378,0.518771331,30,0.362745098
115,8,0.132564841,0.535836177,30,0.421568627
115,9,0.328530259,0.559726962,20,0.460784314
115,10,0.518731988,0.614334471,30,0.333333333
115,11,0.657060519,0.662116041,30,0.225490196
115,12,0.729106628,0.692832765,360,0.235294118
115,13,0.740634006,0.726962457,350,0.245098039
115,14,0.685878963,0.740614334,20,0.245098039
115,15,0.541786744,0.737201365,20,0.225490196
115,16,0.345821326,0.723549488,10,0.225490196
115,17,0.16426513,0.703071672,360,0.205882353
115,18,0.025936599,0.658703072,40,0.107843137
115,19,0,0.604095563,110,0
115,20,0,0.587030717,110,0.029411765
116,6,0,0.511945392,40,0.176470588
116,7,0.011527378,0.501706485,40,0.303921569
116,8,0.112391931,0.529010239,50,0.215686275
116,9,0.299711816,0.57337884,40,0.205882353
116,10,0.510086455,0.655290102,40,0.18627451
116,11,0.659942363,0.686006826,110,0.225490196
116,12,0.734870317,0.655290102,360,0.166666667
116,13,0.757925072,0.679180887,360,0.235294118
116,14,0.703170029,0.709897611,10,0.18627451
116,15,0.570605187,0.733788396,80,0.166666667
116,16,0.380403458,0.689419795,120,0.245098039
116,17,0.175792507,0.641638225,120,0.245098039
116,18,0.031700288,0.580204778,120,0.12745098
116,19,0,0.549488055,120,0.166666667
116,20,0,0.549488055,120,0.166666667
117,6,0,0.4778157,40,0.215686275
117,7,0.011527378,0.488054608,40,0.196078431
117,8,0.135446686,0.508532423,40,0.245098039
117,9,0.334293948,0.552901024,40,0.303921569
117,10,0.53314121,0.597269625,30,0.323529412
117,11,0.668587896,0.645051195,10,0.254901961
117,12,0.74351585,0.716723549,120,0.176470588
117,13,0.757925072,0.740614334,120,0.245098039
117,14,0.69740634,0.737201365,140,0.264705882
117,15,0.570605187,0.682593857,130,0.31372549
117,16,0.386167147,0.658703072,130,0.333333333
117,17,0.178674352,0.610921502,120,0.31372549
117,18,0.028818444,0.556313993,120,0.333333333
117,19,0,0.542662116,120,0.343137255
117,20,0,0.552901024,120,0.264705882
118,6,0,0.494880546,30,0.137254902
118,7,0.011527378,0.494880546,20,0.078431373
118,8,0.126801153,0.529010239,30,0.107843137
118,9,0.23054755,0.559726962,20,0.117647059
118,10,0.469740634,0.641638225,10,0.137254902
118,11,0.57925072,0.679180887,10,0.117647059
118,12,0.809798271,0.706484642,130,0.156862745
118,13,0.731988473,0.682593857,360,0.166666667
118,14,0.501440922,0.699658703,10,0.294117647
118,15,0.374639769,0.703071672,10,0.215686275
118,16,0.207492795,0.66894198,,
118,17,0.106628242,0.61774744,120,0.31372549
118,18,0.020172911,0.593856655,120,0.284313725
118,19,0,0.593856655,120,0.225490196
118,20,0,0.597269625,120,0.264705882
119,6,0,0.539249147,80,0.058823529
119,7,0.008645533,0.529010239,10,0.088235294
119,8,0.069164265,0.552901024,360,0.205882353
119,9,0.144092219,0.563139932,10,0.235294118
119,10,0.262247839,0.593856655,30,0.235294118
119,11,0.288184438,0.638225256,20,0.117647059
119,12,0.515850144,0.703071672,130,0.029411765
119,13,0.5129683,0.767918089,110,0.137254902
119,14,0.507204611,0.744027304,120,0.098039216
119,15,0.576368876,0.798634812,120,0.147058824
119,16,0.299711816,0.699658703,130,0.235294118
119,17,0.112391931,0.641638225,130,0.254901961
119,18,0.017291066,0.607508532,120,0.284313725
119,19,0,0.593856655,120,0.284313725
119,20,0,0.593856655,110,0.196078431
120,6,0,0.552901024,360,0
120,7,0.008645533,0.559726962,10,0.068627451
120,8,0.106628242,0.583617747,10,0.068627451
120,9,0.305475504,0.655290102,30,0
120,10,0.461095101,0.706484642,30,0.009803922
120,11,0.538904899,0.76109215,150,0
120,12,0.639769452,0.771331058,220,0.058823529
120,13,0.677233429,0.781569966,260,0.117647059
120,14,0.636887608,0.805460751,260,0.196078431
120,15,0.541786744,0.757679181,270,0.215686275
120,16,0.357348703,0.744027304,280,0.196078431
120,17,0.161383285,0.706484642,280,0.196078431
120,18,0.025936599,0.679180887,280,0.176470588
120,19,0,0.672354949,280,0.098039216
120,20,0,0.66552901,290,0.098039216
121,6,0,0.563139932,120,0.039215686
121,7,0.011527378,0.590443686,50,0.235294118
121,8,0.132564841,0.610921502,60,0.117647059
121,9,0.328530259,0.672354949,40,0.088235294
121,10,0.521613833,0.764505119,,
121,11,0.682997118,0.829351536,120,0.215686275
121,12,0.766570605,0.836177474,120,0.215686275
121,13,0.795389049,0.832764505,120,0.274509804
121,14,0.720461095,0.829351536,120,0.225490196
121,15,0.541786744,0.781569966,130,0.254901961
121,16,0.435158501,0.737201365,130,0.303921569
121,17,0.167146974,0.66894198,120,0.323529412
121,18,0.023054755,0.627986348,120,0.352941176
121,19,0,0.600682594,120,0.264705882
121,20,0,0.587030717,120,0.274509804
122,6,0,0.535836177,120,0.18627451
122,7,0.008645533,0.539249147,120,0.215686275
122,8,0.063400576,0.556313993,110,0.147058824
122,9,0.239193084,0.607508532,120,0.176470588
122,10,0.507204611,0.696245734,120,0.166666667
122,11,0.665706052,0.744027304,120,0.323529412
122,12,0.720461095,0.744027304,130,0.264705882
122,13,0.760806916,0.767918089,120,0.264705882
122,14,0.69740634,0.76109215,130,0.245098039
122,15,0.57925072,0.737201365,120,0.245098039
122,16,0.391930836,0.709897611,120,0.274509804
122,17,0.170028818,0.641638225,120,0.294117647
122,18,0.023054755,0.583617747,120,0.18627451
122,19,0,0.556313993,120,0.196078431
122,20,0,0.549488055,120,0.274509804
123,6,0,0.52559727,110,0.18627451
123,7,0.008645533,0.529010239,120,0.058823529
123,8,0.077809798,0.563139932,120,0.029411765
123,9,0.190201729,0.610921502,120,0.029411765
123,10,0.386167147,0.723549488,140,0
123,11,0.674351585,0.781569966,140,0.156862745
123,12,0.763688761,0.778156997,130,0.235294118
123,13,0.786743516,0.778156997,120,0.392156863
123,14,0.720461095,0.76109215,120,0.352941176
123,15,0.57925072,0.737201365,120,0.303921569
123,16,0.397694524,0.686006826,100,0.352941176
123,17,0.190201729,0.645051195,100,0.460784314
123,18,0.028818444,0.62116041,110,0.323529412
123,19,0,0.62116041,110,0.421568627
123,20,0,0.614334471,100,0.470588235
124,6,0,0.529010239,120,0.450980392
124,7,0.008645533,0.52559727,120,0.401960784
124,8,0.123919308,0.542662116,110,0.490196078
124,9,0.322766571,0.593856655,110,0.382352941
124,10,0.556195965,0.624573379,120,0.441176471
124,11,0.668587896,0.672354949,120,0.401960784
124,12,0.757925072,0.686006826,120,0.431372549
124,13,0.76945245,0.709897611,120,0.421568627
124,14,0.700288184,0.682593857,110,0.382352941
124,15,0.570605187,0.675767918,110,0.343137255
124,16,0.397694524,0.651877133,110,0.362745098
124,17,0.181556196,0.597269625,110,0.352941176
124,18,0.028818444,0.549488055,110,0.343137255
124,19,0,0.542662116,110,0.303921569
124,20,0,0.539249147,110,0.362745098
125,6,0,0.484641638,100,0.156862745
125,7,0.008645533,0.481228669,70,0.156862745
125,8,0.123919308,0.505119454,60,0.235294118
125,9,0.317002882,0.563139932,80,0.215686275
125,10,0.515850144,0.658703072,100,0.205882353
125,11,0.662824207,0.706484642,120,0.31372549
125,12,0.746397695,0.71331058,120,0.343137255
125,13,0.760806916,0.723549488,140,0.343137255
125,14,0.682997118,0.737201365,130,0.264705882
125,15,0.547550432,0.679180887,120,0.323529412
125,16,0.360230548,0.658703072,,
125,17,0.161383285,0.600682594,120,0.254901961
125,18,0.023054755,0.552901024,120,0.235294118
125,19,0,0.535836177,120,0.245098039
125,20,0,0.532423208,120,0.264705882
126,6,0,0.505119454,80,0.137254902
126,7,0.008645533,0.498293515,120,0.156862745
126,8,0.115273775,0.549488055,60,0.009803922
126,9,0.305475504,0.645051195,30,0.029411765
126,10,0.518731988,0.686006826,120,0.176470588
126,11,0.665706052,0.757679181,100,0.18627451
126,12,0.746397695,0.788395904,130,0.254901961
126,13,0.760806916,0.771331058,140,0.245098039
126,14,0.706051873,0.76109215,140,0.352941176
126,15,0.576368876,0.750853242,140,0.284313725
126,16,0.386167147,0.703071672,120,0.343137255
126,17,0.178674352,0.641638225,120,0.352941176
126,18,0.025936599,0.576791809,120,0.303921569
126,19,0,0.552901024,120,0.323529412
126,20,0,0.559726962,120,0.205882353
127,6,0,0.552901024,120,0.12745098
127,7,0.005763689,0.549488055,110,0.156862745
127,8,0.100864553,0.587030717,120,0.166666667
127,9,0.253602305,0.631399317,120,0.215686275
127,10,0.270893372,0.651877133,130,0.156862745
127,11,0.5129683,0.757679181,140,0.225490196
127,12,0.740634006,0.781569966,130,0.205882353
127,13,0.760806916,0.781569966,120,0.303921569
127,14,0.703170029,0.754266212,120,0.362745098
127,15,0.564841499,0.740614334,120,0.352941176
127,16,0.371757925,0.709897611,120,0.323529412
127,17,0.178674352,0.66894198,120,0.264705882
127,18,0.023054755,0.607508532,120,0.18627451
127,19,0,0.576791809,120,0.215686275
127,20,0,0.566552901,120,0.176470588
128,6,0,0.546075085,120,0.18627451
128,7,0.005763689,0.542662116,120,0.264705882
128,8,0.089337176,0.56996587,110,0.245098039
128,9,0.224783862,0.593856655,120,0.303921569
128,10,0.265129683,0.631399317,110,0.323529412
128,11,0.593659942,0.692832765,120,0.401960784
128,12,0.654178674,0.706484642,120,0.392156863
128,13,0.567723343,0.689419795,120,0.333333333
128,14,0.518731988,0.716723549,120,0.284313725
128,15,0.541786744,0.699658703,130,0.323529412
128,16,0.360230548,0.662116041,130,0.323529412
128,17,0.149855908,0.62116041,130,0.245098039
128,18,0.017291066,0.590443686,120,0.215686275
128,19,0,0.56996587,120,0.254901961
128,20,0,0.566552901,120,0.245098039
129,6,0,0.539249147,90,0.196078431
129,7,0.005763689,0.542662116,100,0.205882353
129,8,0.089337176,0.559726962,110,0.215686275
129,9,0.262247839,0.597269625,100,0.284313725
129,10,0.291066282,0.607508532,120,0.323529412
129,11,0.625360231,0.675767918,120,0.37254902
129,12,0.550432277,0.648464164,110,0.343137255
129,13,0.4870317,0.662116041,110,0.264705882
129,14,0.636887608,0.723549488,110,0.225490196
129,15,0.55907781,0.71331058,120,0.245098039
129,16,0.374639769,0.675767918,120,0.254901961
129,17,0.172910663,0.62116041,120,0.284313725
129,18,0.023054755,0.566552901,110,0.254901961
129,19,0,0.539249147,120,0.264705882
129,20,0,0.529010239,120,0.245098039
130,6,0,0.515358362,80,0.068627451
130,7,0.005763689,0.515358362,120,0.196078431
130,8,0.09221902,0.546075085,120,0.166666667
130,9,0.265129683,0.597269625,110,0.117647059
130,10,0.397694524,0.648464164,120,0.274509804
130,11,0.46685879,0.709897611,120,0.235294118
130,12,0.518731988,0.679180887,120,0.235294118
130,13,0.253602305,0.655290102,140,0.166666667
130,14,0.103746398,0.597269625,120,0.12745098
130,15,0.014409222,0.532423208,120,0.166666667
130,16,0.020172911,0.535836177,40,0.205882353
130,17,0.017291066,0.532423208,10,0.156862745
130,18,0.005763689,0.52559727,360,0.235294118
130,19,0,0.515358362,20,0.303921569
130,20,0,0.501706485,20,0.294117647
131,6,0,0.385665529,20,0.558823529
131,7,0.002881844,0.375426621,20,0.578431373
131,8,0.031700288,0.375426621,10,0.450980392
131,9,0.132564841,0.375426621,,
131,10,0.247838617,0.399317406,360,0.235294118
131,11,0.60518732,0.443686007,360,0.343137255
131,12,0.749279539,0.488054608,20,0.343137255
131,13,0.766570605,0.505119454,20,0.352941176
131,14,0.694524496,0.508532423,20,0.362745098
131,15,0.585014409,0.501706485,10,0.5
131,16,0.391930836,0.494880546,,
131,17,0.175792507,0.464163823,360,0.411764706
131,18,0.023054755,0.412969283,360,0.235294118
131,19,0,0.38225256,10,0.254901961
131,20,0,0.375426621,10,0.254901961
132,6,0,0.249146758,40,0.225490196
132,7,0.008645533,0.249146758,30,0.205882353
132,8,0.132564841,0.262798635,50,0.333333333
132,9,0.351585014,0.303754266,50,0.382352941
132,10,0.561959654,0.33447099,50,0.411764706
132,11,0.717579251,0.361774744,40,0.323529412
132,12,0.801152738,0.399317406,20,0.352941176
132,13,0.806916427,0.42662116,360,0.294117647
132,14,0.731988473,0.488054608,10,0.235294118
132,15,0.60518732,0.484641638,20,0.235294118
132,16,0.414985591,0.464163823,,
132,17,0.190201729,0.450511945,30,0.254901961
132,18,0.025936599,0.419795222,30,0.235294118
132,19,0,0.402730375,30,0.176470588
132,20,0,0.392491468,40,0.196078431
133,6,0,0.276450512,20,0.088235294
133,7,0.005763689,0.279863481,40,0.147058824
133,8,0.126801153,0.303754266,40,0.176470588
133,9,0.334293948,0.361774744,30,0.176470588
133,10,0.524495677,0.409556314,10,0.117647059
133,11,0.685878963,0.470989761,110,0.235294118
133,12,0.763688761,0.484641638,100,0.235294118
133,13,0.772334294,0.539249147,120,0.225490196
133,14,0.706051873,0.539249147,140,0.294117647
133,15,0.567723343,0.549488055,140,0.323529412
133,16,0.391930836,0.515358362,140,0.323529412
133,17,0.178674352,0.450511945,140,0.294117647
133,18,0.023054755,0.399317406,120,0.303921569
133,19,0,0.392491468,110,0.196078431
133,20,0,0.395904437,60,0.176470588
134,6,0,0.368600683,60,0.147058824
134,7,0.005763689,0.361774744,80,0.107843137
134,8,0.09221902,0.38225256,10,0.058823529
134,9,0.305475504,0.447098976,,
134,10,0.524495677,0.511945392,30,0.156862745
134,11,0.65129683,0.604095563,10,0.117647059
134,12,0.714697406,0.600682594,30,0.098039216
134,13,0.74351585,0.679180887,10,0.058823529
134,14,0.665706052,0.679180887,150,0.196078431
134,15,0.527377522,0.655290102,150,0.107843137
134,16,0.328530259,0.600682594,120,0.166666667
134,17,0.13832853,0.542662116,130,0.058823529
134,18,0.017291066,0.464163823,,
134,19,0,0.433447099,110,0
134,20,0,0.423208191,110,0.039215686
135,6,0,0.402730375,70,0.088235294
135,7,0.005763689,0.416382253,30,0.098039216
135,8,0.106628242,0.419795222,130,0.039215686
135,9,0.296829971,0.508532423,40,0.039215686
135,10,0.489913545,0.566552901,30,0.068627451
135,11,0.631123919,0.604095563,360,0.088235294
135,12,0.711815562,0.651877133,10,0.107843137
135,13,0.731988473,0.730375427,120,0.18627451
135,14,0.65129683,0.744027304,120,0.176470588
135,15,0.515850144,0.726962457,,
135,16,0.340057637,0.658703072,120,0.225490196
135,17,0.149855908,0.604095563,120,0.323529412
135,18,0.014409222,0.559726962,130,0.264705882
135,19,0,0.549488055,120,0.156862745
135,20,0,0.546075085,110,0.176470588
136,6,0,0.511945392,100,0.009803922
136,7,0.002881844,0.518771331,20,0.049019608
136,8,0.04610951,0.532423208,110,0.12745098
136,9,0.112391931,0.491467577,120,0.382352941
136,10,0.126801153,0.43003413,120,0.441176471
136,11,0.152737752,0.42662116,120,0.31372549
136,12,0.13832853,0.42662116,120,0.303921569
136,13,0.095100865,0.423208191,120,0.254901961
136,14,0.043227666,0.419795222,120,0.196078431
136,15,0.051873199,0.42662116,120,0.029411765
136,16,0.037463977,0.419795222,120,0.009803922
136,17,0.025936599,0.416382253,60,0.18627451
136,18,0.008645533,0.412969283,130,0.078431373
136,19,0,0.423208191,90,0
136,20,0,0.450511945,50,0.156862745
137,6,0,0.488054608,270,0
137,7,0.005763689,0.488054608,260,0
137,8,0.057636888,0.5221843,270,0
137,9,0.100864553,0.5221843,20,0
137,10,0.21037464,0.556313993,150,0.039215686
137,11,0.193083573,0.556313993,10,0.147058824
137,12,0.406340058,0.607508532,10,0.049019608
137,13,0.521613833,0.604095563,260,0.098039216
137,14,0.244956772,0.580204778,260,0.156862745
137,15,0.311239193,0.587030717,260,0.235294118
137,16,0.244956772,0.597269625,260,0.205882353
137,17,0.086455331,0.583617747,260,0.137254902
137,18,0.008645533,0.549488055,260,0.18627451
137,19,0,0.539249147,240,0.196078431
137,20,0,0.546075085,230,0.039215686
138,6,0,0.529010239,10,0.137254902
138,7,0.002881844,0.532423208,70,0.147058824
138,8,0.037463977,0.535836177,40,0.009803922
138,9,0.057636888,0.549488055,,
138,10,0.360230548,0.651877133,50,0.088235294
138,11,0.668587896,0.720136519,120,0.205882353
138,12,0.625360231,0.737201365,130,0.166666667
138,13,0.69740634,0.754266212,130,0.215686275
138,14,0.610951009,0.730375427,130,0.205882353
138,15,0.481268012,0.672354949,120,0.18627451
138,16,0.276657061,0.604095563,260,0.235294118
138,17,0.112391931,0.580204778,260,0.039215686
138,18,0.011527378,0.542662116,120,0.225490196
138,19,0,0.535836177,110,0.215686275
138,20,0,0.532423208,120,0.303921569
139,6,0,0.470989761,360,0.098039216
139,7,0.002881844,0.470989761,10,0.039215686
139,8,0.089337176,0.505119454,20,0.019607843
139,9,0.268011527,0.576791809,40,0.019607843
139,10,0.452449568,0.66894198,120,0.137254902
139,11,0.587896254,0.703071672,140,0.225490196
139,12,0.688760807,0.699658703,140,0.333333333
139,13,0.685878963,0.71331058,140,0.352941176
139,14,0.628242075,0.679180887,130,0.333333333
